FILENAME	url	URLLength	Domain	DomainLength	IsDomainIP	tld	URLSimilarityIndex	CharContinuationRate	TLDLegitimateProb	URLCharProb	TLDLength	NoOfSubDomain	HasObfuscation	NoOfObfuscatedChar	ObfuscationRatio	NoOfLettersInURL	LetterRatioInURL	NoOfDegitsInURL	DegitRatioInURL	NoOfEqualsInURL	NoOfQMarkInURL	NoOfAmpersandInURL	NoOfOtherSpecialCharsInURL	SpacialCharRatioInURL	IsHTTPS	LineOfCode	LargestLineLength	HasTitle	Title	DomainTitleMatchScore	URLTitleMatchScore	HasFavicon	Robots	IsResponsive	NoOfURLRedirect	NoOfSelfRedirect	HasDescription	NoOfPopup	NoOfiFrame	HasExternalFormSubmit	HasSocialNet	HasSubmitButton	HasHiddenFields	HasPasswordField	Bank	Pay	Crypto	HasCopyrightInfo	NoOfImage	NoOfCSS	NoOfJS	NoOfSelfRef	NoOfEmptyRef	NoOfExternalRef	label	for visual
7899998.txt	https://account-restriction-1000781373.web.app/	46	account-restriction-1000781373.web.app	38	0	app	32.43838341	0.647058824	0.001502	0.043565828	3	1	0	0	0	24	0.522	10	0.217	0	0	0	4	0.087	1	11	1663	1	account-restriction-1000781373web	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	Valuable
8081027.txt	http://43.159.37.67/v3/signin/identifier?dsh=s17009123%3a1679162431692059&amp%3bifkv=awnoghdtmwe6pznz8jkc4z1cajgau5vr1qtb7mjv_etyyaaxhyav9oicpzqvblv9e1kmsqckltuilq&amp%3bxrealip=107.178.232.181&continue=https%3a%2f%2faccounts.google.com%2f%3f&xrealip=34.198.46.118&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghfgw5kgjsz5ffgpzfewzspf4x2vkvbukkcnzlu1vajexc1c_q-gtsa0trz4nhoblzbbdrgkga	394	43.159.37.67	12	1	67	1.8176583	0.444444444	0	0.034462519	2	2	0	0	0	264	0.67	82	0.208	8	1	8	24	0.104	1	125	52939	1	4315937v3signinidentifier?dsh=s17009123%3a19162431692059&amp%3bifkv=awnoghdtmwe6pznz8jkc4z1cajgau5vr1qtb7mjv_etyyaaxhyav9oicpzqvblv9e1kmsqckltuilq&amp%3bxrealip=107178232181&continue=https%3a%2f%2faccountsgooglecom%2f%3f&xrealip=3419846118&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghfgw5kgjsz5ffgpzfewzspf4x2vkvbukkcnzlu1vajexc1c_q-gtsa0trz4nhoblzbbdrgkga	0	0	0	0	1	1	0	1	0	2	0	0	1	1	0	0	0	0	1	1	0	0	2	0	5	0	Valuable
8062203.txt	https://login2ab-americanfirstcu.firebaseapp.com/	49	login2ab-americanfirstcu.firebaseapp.com	40	0	com	44.3597561	0.472222222	0.5229071	0.058754341	3	1	0	0	0	36	0.735	1	0.02	0	0	0	4	0.082	1	8	107	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
mw37752.txt	http://www.windowsupdate.ezua.com	32	www.windowsupdate.ezua.com	26	0	com	75.04725898	0.777777778	0.5229071	0.05404764	3	2	0	0	0	19	0.594	0	0	0	0	0	2	0.062	0	16	50	1	windowsupdateezua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
oph07693.txt	https://web009.wifiooe.at/ch/login/7dcb22ce8437ae5d8b3ac24ade81ad6e/smserror.php	80	web009.wifiooe.at	17	0	at	15.53198461	0.785714286	0.0038776	0.043278845	2	1	0	0	0	47	0.588	18	0.225	0	0	0	7	0.087	1	128	253	1	web009wifiooechlogin7dcb22ce8437ae5d8b3ac24ade81ad6esmserrorphp	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	3	0	3	1	0	Valuable
oph06120.txt	http://www.kuerennkaycaato-co-jp.kuerccnkayccata.pkoulk.top/ai/?authenticated=true&openid/gp/signin/x&i=a&oauth=m&i?ie=utf8&ref_=rhf_custrec_signina78ad018aac4863d503e27b2b6617c5db9e0011e	187	www.kuerennkaycaato-co-jp.kuerccnkayccata.pkoulk.top	52	0	top	5.166347119	0.363636364	0.0002752	0.046181791	3	3	0	0	0	125	0.668	26	0.139	5	2	0	18	0.134	0	474	780	1	kuerennkaycaato-co-jpkuerccnkayccatapkoulkai?authenticated=true&openidgpsigninx&i=a&oauth=m&i?ie=utf8&ref_=rhf_custrec_signina78ad018aac4863d503e27b2b6617c5db9e0011e	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	10	2	1	0	0	0	0	Valuable
7967952.txt	https://faithfulpoorlogins.gueva02.repl.co/	42	faithfulpoorlogins.gueva02.repl.co	34	0	co	36.40138408	0.677419355	0.0059772	0.051944151	2	2	0	0	0	29	0.69	2	0.048	0	0	0	3	0.071	1	198	869	1	faithfulpoorloginsgueva02repl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Valuable
7493593.txt	http://authenticate-0oxsoxauthe.pages.dev/authenticate	53	authenticate-0oxsoxauthe.pages.dev	34	0	dev	33.31054177	0.466666667	0.0009613	0.056796405	3	1	0	0	0	41	0.774	1	0.019	0	0	0	4	0.075	0	2	62	0	0	3.333333333	2.380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
7956821.txt	https://authval.flazio.com/	26	authval.flazio.com	18	0	com	67.31301939	0.571428571	0.5229071	0.054640572	3	1	0	0	0	16	0.615	0	0	0	0	0	2	0.077	1	2	7990	1	authvalflazio	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	0	Valuable
oph12524.txt	https://www.attemplate.com/nam/be0f980b-dd99-4b19-bd7b-bc71a09b026c/779cddf9-fccf-405c-aad0-89b845d3bfe6/6f8d63e3-abd6-4e27-bf9f-4f21b53915d2/login?id=y2q3tstsbthsbhfotlnpeursbzi2rwvuqvvjsvbcotnivktvqtdrrkrasuhswtm0m3pawup6qvy1u1c4rgherwk4ndnwmis1nlhpoufkl0fsehlytfu1wexsumxpbdndq0kwdmzeqknoymjwntzjqw5yutrol0ttcnfpy1jrr0vkww4rofhfrww0dupjnlhlbwjvtnrnbuhiudfmmxzcazqvsy9mckhon1dyykj4b2xjduzzzdlvdxj3vfruynzsude4vmzym1jkwhduzuvfyxjgdu9xc0dqou5nndjvzxq3bwjfwjrhtjbjatfstlzzyzzfn3mzrfvttukrsvlmovrywg81bwzuugr0qzvwdezht3v1szlicg5cv2vjs0fjytlaag82bflibhpsumv5sxvpb3vptlztngziehz6owfxzdbtc25fvznqnktpdexkz0lvduhum3dabnyxbuxutvvedk5yd3hsdzzqykfonwvezty4r0rdwmxqdknxcmp4sguyu0hechhswm05cxfwewwzd2heut09	695	www.attemplate.com	18	0	com	2.055651037	1	0.5229071	0.029795645	3	1	0	0	0	552	0.794	111	0.16	1	1	0	18	0.029	1	21	159051	1	attemplatenambe0f980b-dd99-4b19-bd7b-bc71a09b026c779cddf9-fccf-405c-aad0-89b845d3bfe66f8d63e3-abd6-4e27-bf9f-4f21b53915d2login?id=y2q3tstsbthsbhfotlnpeursbzi2rwvuqvvjsvbcotnivktvqtdrrkrasuhswtm0m3pawup6qvy1u1c4rgherwk4ndnwmis1nlhpoufkl0fsehlytfu1wexsumxpbdndq0kwdmzeqknoymjwntzjqw5yutrol0ttcnfpy1jrr0vkww4rofhfrww0dupjnlhlbwjvtnrnbuhiudfmmxzcazqvsy9mckhon1dyykj4b2xjduzzzdlvdxj3vfruynzsude4vmzym1jkwhduzuvfyxjgdu9xc0dqou5nndjvzxq3bwjfwjrhtjbjatfstlzzyzzfn3mzrfvttukrsvlmovrywg81bwzuugr0qzvwdezht3v1szlicg5cv2vjs0fjytlaag82bflibhpsumv5sxvpb3vptlztngziehz6owfxzdbtc25fvznqnktpdexkz0lvduhum3dabnyxbuxutvvedk5yd3hsdzzqykfonwvezty4r0rdwmxqdknxcmp4sguyu0hechhswm05cxfwewwzd2heut09	0	100	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3	1	0	1	0	Valuable
8046605.txt	https://www.tibiapratodos.com/outros/index.php/membership-login/?swpm_redirect_to=https%3a%2f%2fwww.tibiapratodos.com%2foutros%2findex.php%2fprodutos-com-pagseguro%2f	166	www.tibiapratodos.com	21	0	com	7.420397351	1	0.5229071	0.052445836	3	1	0	0	0	121	0.729	7	0.042	1	1	7	13	0.133	1	471	1746	1	tibiapratodosoutrosindexphpmembership-login?swpm_redirect_to=https%3a%2f%2ftibiapratodos%2foutros%2findexphp%2fprodutos--pagseguro%2f	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	4	15	19	29	0	27	0	Valuable
oph05029.txt	https://citk-ragut.org/tr8d/auth/region.php	43	citk-ragut.org	14	0	org	26.56689342	0.6	0.0799628	0.050892939	3	0	0	0	0	28	0.651	1	0.023	0	0	0	6	0.14	1	226	16233	1	citk-raguttr8dauthregionphp	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	3	0	0	9	0	Valuable
8068572.txt	https://dev-itaulogins-py.pantheonsite.io/	42	dev-itaulogins-py.pantheonsite.io	33	0	io	64.27088482	0.433333333	0.0129268	0.057670166	2	1	0	0	0	29	0.69	0	0	0	0	0	5	0.119	1	141	161	1	dev-itaulogins-pypantheonsite	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	Valuable
8075891.txt	https://bafybeiekygh2vxzltltdxc5n4crr76bmrlcv7ape4cdhvkdxhlextroun4.ipfs.ipfs.joaoleitao.org/#twpbeu1rqnvzwgxoy2k1bwnnpt0=%23cmd=login_submit&id=556254966.3338796&session=487f7b22f68312d2c1bbc93b1aea445b487f7b22f68312d2c1bbc93b1aea445b%23cmd=login_submit&id=1703114260.9998226&session=487f7b22f68312d2c1bbc93b1aea445b487f7b22f68312d2c1bbc93b1aea445b	349	bafybeiekygh2vxzltltdxc5n4crr76bmrlcv7ape4cdhvkdxhlextroun4.ipfs.ipfs.joaoleitao.org	84	0	org	2.35841278	0.2375	0.0799628	0.029032809	3	3	1	6	0.017	193	0.553	125	0.358	7	0	2	14	0.066	1	13	1507831	0	0	0	0.297619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
7902143.txt	http://sujatasinghi.com/roundcube_updated/index.php	50	sujatasinghi.com	16	0	com	25.68640955	1	0.5229071	0.05070224	3	0	0	0	0	38	0.76	0	0	0	0	0	5	0.1	0	9	102	1	sujatasinghiroundcube_updatedindexph	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Valuable
8062657.txt	http://www.kueronekayaeatn-co-jp.kueroaakayacoto.sc8iq8w.top/ai/?authenticated=true&amp;amp;amp;amp;amp;openid/gp/signin/x&amp;amp;amp;amp;i=a&amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;ref_=rhf_custrec_signin4c020c907c8be8d74c47b67fd165d0893123b263	272	www.kueronekayaeatn-co-jp.kueroaakayacoto.sc8iq8w.top	53	0	top	5.401927934	0.377777778	0.0002752	0.047714542	3	3	0	0	0	184	0.676	31	0.114	5	2	0	39	0.169	0	474	780	1	kueronekayaeatn-co-jpkueroaakayacotosc8iq8wai?authenticated=true&amp;amp;amp;amp;amp;openidgpsigninx&amp;amp;amp;amp;i=a&amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;ref_=rhf_custrec_signin4c020c907c8be8d74c47b67fd165d0893123b263	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	10	2	1	0	0	0	0	Valuable
8130578.txt	https://je0481933cis205.cisweb.luzerne.edu/blockchain/accountrecovery/	70	je0481933cis205.cisweb.luzerne.edu	34	0	edu	13.36616067	0.5	0.0115013	0.047819017	3	2	0	0	0	46	0.657	10	0.143	0	0	0	6	0.086	1	55	941	1	je0481933cis205ciswebluzerneblockchainaccountrecovery	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	4	0	Valuable
mw76658.txt	http://www.secureservice.app	27	www.secureservice.app	21	0	app	75.55147059	1	0.001502	0.063453555	3	1	0	0	0	15	0.556	0	0	0	0	0	1	0.037	0	2	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
oph01753.txt	https://webapp-bper-supporto-su.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php	107	webapp-bper-supporto-su.cfolks.pl	33	0	pl	11.29109275	0.3	0.0069695	0.053507359	2	1	0	0	0	85	0.794	0	0	0	0	0	14	0.131	1	15	155	1	webapp-bper-supporto-sucfolksapicationmobilepublicwebappdigital-loginarea-riservataphp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8076360.txt	https://pcforall.gr/wp/privacy-policy/login.html	48	pcforall.gr	11	0	gr	24.92682927	1	0.0016589	0.049923886	2	0	0	0	0	34	0.708	0	0	0	0	0	6	0.125	1	315	105	1	pcforallwpprivacy-policyloginhtml	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Valuable
oph10611.txt	https://icloud-verify.pro/	26	icloud-verify.pro	17	0	pro	54.47904652	0.538461538	0.0005555	0.052466	3	0	0	0	0	15	0.577	0	0	0	0	0	3	0.115	1	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8088927.txt	https://alldomainupdates00880.web.app/	38	alldomainupdates00880.web.app	29	0	app	37.12247325	0.88	0.001502	0.044207228	3	1	0	0	0	22	0.579	5	0.132	0	0	0	3	0.079	1	108	8125	1	alldomainupdates00880web	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	Valuable
8001656.txt	http://attmailupdate32bhfyu.weeblysite.com/	42	attmailupdate32bhfyu.weeblysite.com	35	0	com	39.34693878	0.516129032	0.5229071	0.049510038	3	1	0	0	0	31	0.738	2	0.048	0	0	0	2	0.048	0	13	125	1	attmailupdate32bhfyuweeblysite	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Valuable
8086996.txt	http://43.134.240.146/v3/signin/identifier?dsh=s134277304:1679472287180838&amp;followup=https://accounts.google.com/&amp;ifkv=awnoghcp9-2ltxwadw0w_mghydw9zdfdw9swv1afoeguuppgqrv88h4kwfhcxeravqggpsjgv5j9rw&amp;passive=1209600&amp;continue=https://accounts.google.com/&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7r7chp-wlkt4krwx8oachqvrmbthswaajdnbpjtowfzs5i-g_oh_dqrq7y1h98lbuzbwfz5	406	43.134.240.146	14	1	146	2.098593794	0.4	0	0.037195055	3	2	0	0	0	276	0.68	65	0.16	8	1	0	33	0.103	1	2	1638	1	43134240v3signinidentifier?dsh=s134277304:1679472287180838&amp;followup=accountsgooglecom&amp;ifkv=awnoghcp9-2ltxwadw0w_mghydw9zdfdw9swv1afoeguuppgqrv88h4kwfhcxeravqggpsjgv5j9rw&amp;passive=1209600&amp;continue=accountsgooglecom&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7r7chp-wlkt4krwx8oachqvrmbthswaajdnbpjtowfzs5i-g_oh_dqrq7y1h98lbuzbwfz5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Valuable
8016368.txt	https://one247login01.weebly.com/	32	one247login01.weebly.com	24	0	com	49.91666667	0.5	0.5229071	0.048076523	3	1	0	0	0	17	0.531	5	0.156	0	0	0	2	0.062	1	129	368	1	one247login01weebly	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	Valuable
8124009.txt	https://messagerie.cloudns.ph/764b61b19e91312/login.php	55	messagerie.cloudns.ph	21	0	ph	24.15119964	0.611111111	0.0004928	0.039021553	2	1	0	0	0	30	0.545	12	0.218	0	0	0	5	0.091	1	11	85	1	messageriecloudns764b61b19e91312loginp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8002767.txt	https://new2023attupdate35746647763te65356e65356.square.site/	60	new2023attupdate35746647763te65356e65356.square.site	52	0	site	24.46829296	0.446808511	0.0017656	0.030136946	4	1	0	0	0	25	0.417	25	0.417	0	0	0	2	0.033	1	68	80	1	new2023attupdate35746647763te65356e65356square	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Valuable
7532748.txt	https://storage.yandexcloud.net/login-ah56qkff6z99aqo3jqt7tj3axb3cifcftt00iq3d07j/index.html	91	storage.yandexcloud.net	23	0	net	27.84880619	0.631578947	0.0384199	0.038299406	3	1	0	0	0	63	0.692	14	0.154	0	0	0	6	0.066	1	3	45301	0	0	0	1.282051282	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	Valuable
oph03290.txt	https://update-pt.com/optus-login/	33	update-pt.com	13	0	com	45.69846154	0.777777778	0.5229071	0.056870685	3	0	0	0	0	21	0.636	0	0	0	0	0	4	0.121	1	15	155	1	update-ptoptus-login	0	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8022766.txt	https://rewardme.com/wp-admin/user/webmail.aruba.it/mail/aruba.cust_id/myaccount/access/incorrect_password.htm	109	rewardme.com	12	0	com	11.96627137	1	0.5229071	0.057696211	3	0	0	0	0	85	0.78	0	0	0	0	0	16	0.147	1	3	118	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8084305.txt	http://godeaug.org/chase%20online%20/chaseonline/login.php?amp&cmd=login_submit&id=ec0970fbfe65115e5b4f04d742c5135fec0970fbfe65115e5b4f04d742c5135f&session=ec0970fbfe65115e5b4f04d742c5135fec0970fbfe65115e5b4f04d742c5135f	220	godeaug.org	11	0	org	4.732120805	1	0.0799628	0.031246316	3	0	1	6	0.027	114	0.518	84	0.382	3	1	2	9	0.068	0	9	268	1	godeaugchase%20online%20chaseonlineloginphp?amp&cmd=login_submit&id=ec0970fbfe65115e5b4f04d742c5135fec0970fbfe65115e5b4f04d742c5135f&session=ec0970fbfe65115e5b4f04d742c5135fec0970fbfe65115e5b4f04d742c5135f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Valuable
8042275.txt	https://authori-adhgmin.yourtrap.com/mobile/lbk0dhjdedzfbyd.php	63	authori-adhgmin.yourtrap.com	28	0	com	25.96930342	0.375	0.5229071	0.046370575	3	1	0	0	0	48	0.762	1	0.016	0	0	0	6	0.095	1	2	71	0	0	0	2.040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8105773.txt	https://urbanexcursionspdx.com/wp-admin/maint/coxxa/web/login.php?web	69	urbanexcursionspdx.com	22	0	com	23.4571005	1	0.5229071	0.051421528	3	0	0	0	0	52	0.754	0	0	0	1	0	8	0.13	1	657	215	1	urbanexcursionspdxwp-adminmaintcoxxawebloginphp?web	0	0	1	0	1	0	0	0	0	2	0	0	1	0	1	0	0	0	1	1	5	0	0	0	2	0	Valuable
8139117.txt	https://activationpanel.net/login.php	37	activationpanel.net	19	0	net	49.6868807	1	0.0384199	0.058083527	3	0	0	0	0	26	0.703	0	0	0	0	0	3	0.081	1	9	6651	1	activationpanelloginphp	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	Valuable
8129174.txt	https://staff.fatturazione-elettronica.net/admin/8a03bb9b79aefbb/login.php?#_8a03bb9b79aefbbb1	94	staff.fatturazione-elettronica.net	34	0	net	15.28754282	0.433333333	0.0384199	0.043600462	3	1	0	0	0	63	0.67	13	0.138	0	1	0	9	0.106	1	95	394	1	stafffatturazione-elettronicaadmin8a03bb9b79aefbbloginphp?#_8a03bb9b79aefbbb1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	Valuable
mw30669.txt	http://www.verify-linkedin.net	29	www.verify-linkedin.net	23	0	net	55.23066927	0.6	0.0384199	0.051345434	3	1	0	0	0	16	0.552	0	0	0	0	0	2	0.069	0	2	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8133116.txt	http://realman.my/verify/mtb	28	realman.my	10	0	my	49.88662132	1	0.0007497	0.052549528	2	0	0	0	0	18	0.643	0	0	0	0	0	3	0.107	0	9	79	1	realmanverifymtb	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Valuable
8031013.txt	https://pt-update.com/file	25	pt-update.com	13	0	com	62.31319038	0.777777778	0.5229071	0.053639053	3	0	0	0	0	14	0.56	0	0	0	0	0	3	0.12	1	15	155	1	pt-updatefil	0	92.30769231	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8021864.txt	https://espace-esim-client.fr/verification/login.php	51	espace-esim-client.fr	21	0	fr	28.59039284	0.388888889	0.0141483	0.060049572	2	0	0	0	0	37	0.725	0	0	0	0	0	6	0.118	1	2	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8087478.txt	https://www.003wwcitizensbank00secured.us/	42	www.003wwcitizensbank00secured.us	33	0	us	21.38723742	0.653846154	0.0045585	0.042441947	2	1	0	0	0	23	0.548	5	0.119	0	0	0	2	0.048	1	15	155	1	003wwcitizensbank00secured	100	100	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Valuable
8051338.txt	https://www.dalsaram.com/redirect.php?code=banner&amp;id=289&amp;href=https://web-suportaccountissue.vantechddns.com/?carles	124	www.dalsaram.com	16	0	com	10.73031136	1	0.5229071	0.057424195	3	1	0	0	0	85	0.685	3	0.024	3	2	0	11	0.129	1	13	132	1	dalsaramredirectphp?code=banner&amp;id=289&amp;href=web-suportaccountissuevantechddns?carles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Valuable
8059890.txt	https://attupdate-106189.weeblysite.com/	40	attupdate-106189.weeblysite.com	31	0	com	41.29812695	0.62962963	0.5229071	0.045809457	3	1	0	0	0	22	0.55	6	0.15	0	0	0	4	0.1	1	271	21423	1	attupdate-106189weeblysite	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	19	3	9	1	0	4	0	Valuable
oph11566.txt	https://bper.loan/mobile/login/mob-28182621.html	48	bper.loan	9	0	loan	28.14939024	1	0.0000025	0.045419005	4	0	0	0	0	26	0.542	8	0.167	0	0	0	6	0.125	1	535	2067	1	bpermobileloginmob-28182621html	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	1	9	8	4	0	0	16	0	Valuable
8113968.txt	https://oferta-marketplace.pl/authorize.php?ecb4aup8mi46hqdppoduthisfrwke1vf3ysgv44sohbzpupvs9qzyxfqeztwamvwlqd93pawvzcxwllxrdmttjzbscu1dz3cazqforsxvvfbgm2cwzzgfdzhmf9kjrjevleiu8epgo85ghrd2taohnmo2w7kl7rh8a2zzyvskxce5vglxp5thln8hmf0fehi77a9lld3wm7mvcpiv8c5cida07rucgxsp8h5p7dmokexptq1xiuhjo2mubs1q3ko	300	oferta-marketplace.pl	21	0	pl	5.513476073	0.666666667	0.0069695	0.034518837	2	0	0	0	0	243	0.81	44	0.147	0	1	0	4	0.017	1	113	325	1	oferta-marketaceauthorizephp?ecb4aup8mi46hqdppoduthisfrwke1vf3ysgv44sohbzpupvs9qzyxfqeztwamvwlqd93pawvzcxwllxrdmttjzbscu1dz3cazqforsxvvfbgm2cwzzgfdzhmf9kjrjevleiu8epgo85ghrd2taohnmo2w7kl7rh8a2zzyvskxce5vglxp5thln8hmf0fehi77a9lld3wm7mvcpiv8c5cida07rucgxsp8h5p7dmokexptq1xiuhjo2mubs1q3ko	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5	4	1	3	7	7	0	Valuable
8057987.txt	https://dev-itausecurelogisn.pantheonsite.io/	45	dev-itausecurelogisn.pantheonsite.io	36	0	io	58.02052052	0.515151515	0.0129268	0.061678748	2	1	0	0	0	33	0.733	0	0	0	0	0	4	0.089	1	141	161	1	dev-itausecurelogisnpantheonsite	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	Valuable
mw46463.txt	http://www.cellular-updates.com	30	www.cellular-updates.com	24	0	com	78.80952381	0.5625	0.5229071	0.059435382	3	1	0	0	0	17	0.567	0	0	0	0	0	2	0.067	0	11	39	1	cellular-updates	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
8128993.txt	https://verifyneww.veriffy.repl.co	34	verifyneww.veriffy.repl.co	26	0	co	38.94367741	0.47826087	0.0059772	0.047246174	2	2	0	0	0	23	0.676	0	0	0	0	0	3	0.088	1	198	869	1	verifynewwveriffyrepl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Valuable
8123443.txt	https://nicolas-contessi.fr/verify/verification/login	53	nicolas-contessi.fr	19	0	fr	27.49543747	0.5625	0.0141483	0.059746359	2	0	0	0	0	40	0.755	0	0	0	0	0	5	0.094	1	201	1158	1	nicolas-contessiverifyverificationlogin	0	100	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	3	2	6	0	5	0	0	Valuable
8061786.txt	https://ageckocan.com.au/hki/sdn/jhg/app/login.php	50	ageckocan.com.au	16	0	au	24.53725676	0.769230769	0.0100856	0.051661305	2	1	0	0	0	34	0.68	0	0	0	0	0	8	0.16	1	11	85	1	ageckocancomhkisdnjhgapploginphp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
mw9033.txt	http://www.office365-update.co	29	www.office365-update.co	23	0	co	66.45238095	0.625	0.0059772	0.046628261	2	1	0	0	0	13	0.448	3	0.103	0	0	0	2	0.069	0	2	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Valuable
oph02204.txt	http://www.ati3d.fr/modules/blockspecials/translations/fw/portal/clients/login.php?verification	95	www.ati3d.fr	12	0	fr	12.09350407	0.8	0.0141483	0.056369359	2	1	0	0	0	73	0.768	1	0.011	0	1	0	9	0.105	0	169	50230	1	ati3dmodulesblockspecialstranslationsfwportalclientsloginphp?verification	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	2	1	5	0	0	0	0	Valuable
8094412.txt	http://amazon802.work.gd/secure.php	35	amazon802.work.gd	17	0	gd	40.66678395	0.714285714	0.0000502	0.046629915	2	1	0	0	0	21	0.6	3	0.086	0	0	0	4	0.114	0	186	2919	1	amazon802worksecurephp	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	1	4	3	7	0	0	11	0	Valuable
